UniProtKB:Q8WYP5,AHCTF1,,,,,
UniProtKB:P43235,CTSK,,,,,
UniProtKB:Q92871,PMM1,,,,,
UniProtKB:Q6UX27,VSTM1,,,,,
UniProtKB:Q9Y4K3,TRAF6,,,,,
UniProtKB:Q3V6T2,CCDC88A,,,,,
UniProtKB:P18075,BMP7,,,,,
UniProtKB:Q8WYJ6,SEPTIN1,,,,,
UniProtKB:Q15884,ENTREP1,,,,,
UniProtKB:P18031,PTPN1,,,,,
UniProtKB:Q15848,ADIPOQ,,,,,
UniProtKB:Q15836,VAMP3,,,,,
UniProtKB:Q15833,STXBP2,,,,,
UniProtKB:P21583,KITLG,,,,,
UniProtKB:P21580,TNFAIP3,,,,,
UniProtKB:Q8WVV5,BTN2A2,,,,,
UniProtKB:P16619,CCL3L1,,,,,
UniProtKB:Q99836,MYD88,,,,,
UniProtKB:Q9Y5X0,SNX10,,,,,
UniProtKB:P01100,FOS,,,,,
UniProtKB:Q99829,CPNE1,,,,,
UniProtKB:Q99828,CIB1,,,,,
UniProtKB:Q05315,CLC,,,,,
UniProtKB:P58753,TIRAP,,,,,
UniProtKB:Q8WVN6,SECTM1,,,,,
UniProtKB:P52803,EFNA5,,,,,
UniProtKB:P06396,GSN,,,,,
UniProtKB:P16949,STMN1,,,,,
UniProtKB:Q6FIF0,ZFAND6,,,,,
UniProtKB:P11021,HSPA5,,,,,
UniProtKB:P16989,YBX3,,,,,
UniProtKB:Q8WVF2,UCMA,,,,,
UniProtKB:Q8WVD3,RNF138,,,,,
UniProtKB:P22105,TNXB,,,,,
UniProtKB:P41743,PRKCI,,,,,
UniProtKB:Q5TA50,CPTP,,,,,
UniProtKB:P16591,FER,,,,,
UniProtKB:P16581,SELE,,,,,
UniProtKB:P48436,SOX9,,,,,
UniProtKB:O00635,TRIM38,,,,,
UniProtKB:Q9Y6D5,ARFGEF2,,,,,
UniProtKB:O00626,CCL22,,,,,
UniProtKB:O00602,FCN1,,,,,
UniProtKB:Q8WUX9,CHMP7,,,,,
UniProtKB:Q99788,CMKLR1,,,,,
UniProtKB:Q9NRZ9,HELLS,,,,,
UniProtKB:Q9Y6F9,WNT6,,,,,
UniProtKB:Q6YHK3,CD109,,,,,
UniProtKB:O94972,TRIM37,,,,,
UniProtKB:O00463,TRAF5,,,,,
UniProtKB:Q8IZ96,CMTM1,,,,,
UniProtKB:O00451,GFRA2,,,,,
UniProtKB:Q92890,UFD1,,,,,
UniProtKB:O00425,IGF2BP3,,,,,
UniProtKB:O00421,CCRL2,,,,,
UniProtKB:O00408,PDE2A,,,,,
UniProtKB:Q6UWK7,GPR15LG,,,,,
UniProtKB:Q30201,HFE,,,,,
UniProtKB:Q99584,S100A13,,,,,
UniProtKB:Q8TEU8,WFIKKN2,,,,,
UniProtKB:Q99570,PIK3R4,,,,,
UniProtKB:Q92830,KAT2A,,,,,
UniProtKB:P58499,FAM3B,,,,,
UniProtKB:Q92824,PCSK5,,,,,
UniProtKB:Q8IYM1,SEPTIN12,,,,,
UniProtKB:Q6UWF3,SCIMP,,,,,
UniProtKB:Q86YS6,RAB43,,,,,
UniProtKB:Q86YS3,RAB11FIP4,,,,,
UniProtKB:P08134,RHOC,,,,,
UniProtKB:Q99527,GPER1,,,,,
UniProtKB:Q8IYI6,EXOC8,,,,,
UniProtKB:Q99500,S1PR3,,,,,
UniProtKB:P26583,HMGB2,,,,,
UniProtKB:Q6UWB1,IL27RA,,,,,
UniProtKB:Q86Z02,HIPK1,,,,,
UniProtKB:Q9UHJ6,SHPK,,,,,
UniProtKB:Q86YL7,PDPN,,,,,
UniProtKB:Q15286,RAB35,,,,,
UniProtKB:Q86YJ6,THNSL2,,,,,
UniProtKB:Q8TCT8,SPPL2A,,,,,
UniProtKB:Q8TCT7,SPPL2B,,,,,
UniProtKB:Q8IX07,ZFPM1,,,,,
UniProtKB:Q8TD46,CD200R1,,,,,
UniProtKB:Q8TD43,TRPM4,,,,,
UniProtKB:Q92626,PXDN,,,,,
UniProtKB:Q9HCK0,ZBTB26,,,,,
UniProtKB:Q8TD23,ZNF675,,,,,
UniProtKB:Q92608,DOCK2,,,,,
UniProtKB:Q86WN2,IFNE,,,,,
UniProtKB:P26367,PAX6,,,,,
UniProtKB:Q9H0E2,TOLLIP,,,,,
UniProtKB:Q5NUL3,FFAR4,,,,,
UniProtKB:Q8IWB6,TEX14,,,,,
UniProtKB:Q86WI3,NLRC5,,,,,
UniProtKB:P61769,B2M,,,,,
UniProtKB:Q15058,KIF14,,,,,
UniProtKB:P61764,STXBP1,,,,,
UniProtKB:P14902,IDO1,,,,,
UniProtKB:P41273,TNFSF9,,,,,
UniProtKB:P41271,NBL1,,,,,
UniProtKB:Q15019,SEPTIN2,,,,,
UniProtKB:O00186,STXBP3,,,,,
UniProtKB:O00182,LGALS9,,,,,
UniProtKB:P41240,CSK,,,,,
UniProtKB:O00175,CCL24,,,,,
UniProtKB:O00165,HAX1,,,,,
UniProtKB:Q9BZQ2,SHCBP1L,,,,,
UniProtKB:Q9BZP6,CHIA,,,,,
UniProtKB:Q8IUD6,RNF135,,,,,
UniProtKB:Q8IUC6,TICAM1,,,,,
UniProtKB:P61586,RHOA,,,,,
UniProtKB:Q8TAG9,EXOC6,,,,,
UniProtKB:Q9BZL6,PRKD2,,,,,
UniProtKB:Q8TAD2,IL17D,,,,,
UniProtKB:Q8TAC9,SCAMP5,,,,,
UniProtKB:P56856,CLDN18,,,,,
UniProtKB:Q03403,TFF2,,,,,
UniProtKB:O60260,PRKN,,,,,
UniProtKB:Q8IU68,TMC8,,,,,
UniProtKB:Q8IU57,IFNLR1,,,,,
UniProtKB:Q8IU54,IFNL1,,,,,
UniProtKB:P04440,HLA-DPB1,,,,,
UniProtKB:P04439,HLA-A,,,,,
UniProtKB:P23560,BDNF,,,,,
UniProtKB:Q9BYX4,IFIH1,,,,,
UniProtKB:P04406,GAPDH,,,,,
UniProtKB:Q13618,CUL3,,,,,
UniProtKB:Q9BYW2,SETD2,,,,,
UniProtKB:Q86U44,METTL3,,,,,
UniProtKB:P78426,NKX6-1,,,,,
UniProtKB:P78423,CX3CL1,,,,,
UniProtKB:P01911,HLA-DRB1,,,,,
UniProtKB:Q9BZ67,FRMD8,,,,,
UniProtKB:P78410,BTN3A2,,,,,
UniProtKB:Q96RD7,PANX1,,,,,
UniProtKB:Q8N9M5,TMEM102,,,,,
UniProtKB:O14578,CIT,,,,,
UniProtKB:P23771,GATA3,,,,,
UniProtKB:O14544,SOCS6,,,,,
UniProtKB:O14543,SOCS3,,,,,
UniProtKB:O14522,PTPRT,,,,,
UniProtKB:Q01813,PFKP,,,,,
UniProtKB:O14512,SOCS7,,,,,
UniProtKB:O14508,SOCS2,,,,,
UniProtKB:Q9GZT5,WNT10A,,,,,
UniProtKB:Q9NX94,WBP1L,,,,,
UniProtKB:Q9GZX9,TWSG1,,,,,
UniProtKB:A6NI73,LILRA5,,,,,
UniProtKB:P13498,CYBA,,,,,
UniProtKB:P13497,BMP1,,,,,
UniProtKB:Q13291,SLAMF1,,,,,
UniProtKB:Q9BUL8,PDCD10,,,,,
UniProtKB:A0AVK6,E2F8,,,,,
UniProtKB:Q02156,PRKCE,,,,,
UniProtKB:Q9P2N7,KLHL13,,,,,
UniProtKB:Q92519,TRIB2,,,,,
UniProtKB:O14492,SH2B2,,,,,
UniProtKB:Q92520,FAM3C,,,,,
UniProtKB:P62491,RAB11A,,,,,
UniProtKB:Q9P2L0,WDR35,,,,,
UniProtKB:Q9BUZ4,TRAF4,,,,,
UniProtKB:Q9P2J3,KLHL9,,,,,
UniProtKB:Q86VX2,COMMD7,,,,,
UniProtKB:Q9NY25,CLEC5A,,,,,
UniProtKB:A0AV96,RBM47,,,,,
UniProtKB:Q00994,BEX3,,,,,
UniProtKB:Q9NY59,SMPD3,,,,,
UniProtKB:Q13304,GPR17,,,,,
UniProtKB:Q96T37,RBM15,,,,,
UniProtKB:A6NC98,CCDC88B,,,,,
UniProtKB:Q9Y330,ZBTB12,,,,,
UniProtKB:Q8N2W9,PIAS4,,,,,
UniProtKB:P80162,CXCL6,,,,,
UniProtKB:P08174,CD55,,,,,
UniProtKB:Q9UN37,VPS4A,,,,,
UniProtKB:Q8N2S1,LTBP4,,,,,
UniProtKB:Q9HBE5,IL21R,,,,,
UniProtKB:Q7Z2X4,PID1,,,,,
UniProtKB:Q9HBG7,LY9,,,,,
UniProtKB:Q9Y385,UBE2J1,,,,,
UniProtKB:Q7RTR0,NLRP9,,,,,
UniProtKB:Q9HBJ7,USP29,,,,,
UniProtKB:Q92835,INPP5D,,,,,
UniProtKB:P11684,SCGB1A1,,,,,
UniProtKB:Q99569,PKP4,,,,,
UniProtKB:Q92560,BAP1,,,,,
UniProtKB:Q92563,SPOCK2,,,,,
UniProtKB:Q7Z2Q7,LRRC70,,,,,
UniProtKB:P11678,EPX,,,,,
UniProtKB:Q92844,TANK,,,,,
UniProtKB:Q92570,NR4A3,,,,,
UniProtKB:Q7RTM1,OTOP1,,,,,
UniProtKB:Q8N2H9,PELI3,,,,,
UniProtKB:Q92583,CCL17,,,,,
UniProtKB:Q9HBT7,ZNF287,,,,,
UniProtKB:Q9HC73,CRLF2,,,,,
UniProtKB:P05787,KRT8,,,,,
UniProtKB:Q07021,C1QBP,,,,,
UniProtKB:P80098,CCL7,,,,,
UniProtKB:Q9BXB1,LGR4,,,,,
UniProtKB:Q8N6C8,LILRA3,,,,,
UniProtKB:Q495A1,TIGIT,,,,,
UniProtKB:Q9NZZ3,CHMP5,,,,,
UniProtKB:P33681,CD80,,,,,
UniProtKB:Q13568,IRF5,,,,,
UniProtKB:Q13571,LAPTM5,,,,,
UniProtKB:Q9BXJ4,C1QTNF3,,,,,
UniProtKB:Q9HD42,CHMP1A,,,,,
UniProtKB:Q9BXL7,CARD11,,,,,
UniProtKB:Q8N5Y8,PARP16,,,,,
UniProtKB:Q9BXN2,CLEC7A,,,,,
UniProtKB:Q8N680,ZBTB2,,,,,
UniProtKB:O94788,ALDH1A2,,,,,
UniProtKB:P08476,INHBA,,,,,
UniProtKB:P08473,MME,,,,,
UniProtKB:P41182,BCL6,,,,,
UniProtKB:Q7Z5Y6,BMP8A,,,,,
UniProtKB:Q7Z699,SPRED1,,,,,
UniProtKB:Q7Z698,SPRED2,,,,,
UniProtKB:P28908,TNFRSF8,,,,,
UniProtKB:P28907,CD38,,,,,
UniProtKB:P55265,ADAR,,,,,
UniProtKB:Q8N5M9,JAGN1,,,,,
UniProtKB:P23396,RPS3,,,,,
UniProtKB:P23378,GLDC,,,,,
UniProtKB:Q92838,EDA,,,,,
UniProtKB:Q00653,NFKB2,,,,,
UniProtKB:P18627,LAG3,,,,,
UniProtKB:P41221,WNT5A,,,,,
UniProtKB:O00159,MYO1C,,,,,
UniProtKB:P41217,CD200,,,,,
UniProtKB:P41208,CETN2,,,,,
UniProtKB:Q56P42,PYDC2,,,,,
UniProtKB:Q96GF1,RNF185,,,,,
UniProtKB:Q92599,SEPTIN8,,,,,
UniProtKB:Q13887,KLF5,,,,,
UniProtKB:Q9HC29,NOD2,,,,,
UniProtKB:P16050,ALOX15,,,,,
UniProtKB:Q13873,BMPR2,,,,,
UniProtKB:P16035,TIMP2,,,,,
UniProtKB:P04637,TP53,,,,,
UniProtKB:P04629,NTRK1,,,,,
UniProtKB:P04628,WNT1,,,,,
UniProtKB:Q8IVL0,NAV3,,,,,
UniProtKB:P58166,INHBE,,,,,
UniProtKB:Q9H0R5,GBP3,,,,,
UniProtKB:Q86W26,NLRP10,,,,,
UniProtKB:P01730,CD4,,,,,
UniProtKB:Q8IVH8,MAP4K3,,,,,
UniProtKB:Q9HBE4,IL21,,,,,
UniProtKB:Q9HBE1,PATZ1,,,,,
UniProtKB:Q8IVG9,MT-RNR2,,,,,
UniProtKB:P28906,CD34,,,,,
UniProtKB:Q9HBA0,TRPV4,,,,,
UniProtKB:D3W0D1,KLRF2,,,,,
UniProtKB:P13164,IFITM1,,,,,
UniProtKB:Q86VI4,LAPTM4B,,,,,
UniProtKB:Q86VI3,IQGAP3,,,,,
UniProtKB:P46531,NOTCH1,,,,,
UniProtKB:P14672,SLC2A4,,,,,
UniProtKB:Q7Z5A7,TAFA5,,,,,
UniProtKB:P26012,ITGB8,,,,,
UniProtKB:P09958,FURIN,,,,,
UniProtKB:Q6ZWK4,RHEX,,,,,
UniProtKB:Q6ZWJ1,STXBP4,,,,,
UniProtKB:O14625,CXCL11,,,,,
UniProtKB:P09919,CSF3,,,,,
UniProtKB:P09917,ALOX5,,,,,
UniProtKB:P09914,IFIT1,,,,,
UniProtKB:Q9BYF1,ACE2,,,,,
UniProtKB:P56706,WNT7B,,,,,
UniProtKB:P56705,WNT4,,,,,
UniProtKB:P56704,WNT3A,,,,,
UniProtKB:P56703,WNT3,,,,,
UniProtKB:P36222,CHI3L1,,,,,
UniProtKB:Q13576,IQGAP2,,,,,
UniProtKB:Q13546,RIPK1,,,,,
UniProtKB:Q08881,ITK,,,,,
UniProtKB:P08700,IL3,,,,,
UniProtKB:Q13526,PIN1,,,,,
UniProtKB:Q86SU0,ILDR1,,,,,
UniProtKB:Q13510,ASAH1,,,,,
UniProtKB:Q8WV44,TRIM41,,,,,
UniProtKB:Q8WV41,SNX33,,,,,
UniProtKB:P31483,TIA1,,,,,
UniProtKB:Q99732,LITAF,,,,,
UniProtKB:Q99731,CCL19,,,,,
UniProtKB:Q8WUQ7,CACTIN,,,,,
UniProtKB:Q99706,KIR2DL4,,,,,
UniProtKB:Q99704,DOK1,,,,,
UniProtKB:Q99988,GDF15,,,,,
UniProtKB:Q8WUM4,PDCD6IP,,,,,
UniProtKB:P38159,RBMX,,,,,
UniProtKB:Q8WUI4,HDAC7,,,,,
UniProtKB:Q8WUH2,TGFBRAP1,,,,,
UniProtKB:P26718,KLRK1,,,,,
UniProtKB:P21741,MDK,,,,,
UniProtKB:Q53EZ4,CEP55,,,,,
UniProtKB:Q8WXC3,PYDC1,,,,,
UniProtKB:Q8WUD1,RAB2B,,,,,
UniProtKB:Q6UXV0,GFRAL,,,,,
UniProtKB:Q8WUA8,TSKU,,,,,
UniProtKB:P48378,RFX2,,,,,
UniProtKB:O00574,CXCR6,,,,,
UniProtKB:O00571,DDX3X,,,,,
UniProtKB:O00570,SOX1,,,,,
UniProtKB:O00560,SDCBP,,,,,
UniProtKB:P48357,LEPR,,,,,
UniProtKB:Q8WXH5,SOCS4,,,,,
UniProtKB:P33176,KIF5B,,,,,
UniProtKB:Q8IZV2,CMTM8,,,,,
UniProtKB:Q6UY09,CEACAM20,,,,,
UniProtKB:P16471,PRLR,,,,,
UniProtKB:Q92993,KAT5,,,,,
UniProtKB:Q92990,GLMN,,,,,
UniProtKB:Q6UXN8,CLEC9A,,,,,
UniProtKB:P27539,GDF1,,,,,
UniProtKB:P16885,PLCG2,,,,,
UniProtKB:P48736,PIK3CG,,,,,
UniProtKB:P16871,IL7R,,,,,
UniProtKB:P01033,TIMP1,,,,,
UniProtKB:P01031,C5,,,,,
UniProtKB:Q8WXW3,PIBF1,,,,,
UniProtKB:P01024,C3,,,,,
UniProtKB:Q8IZK6,MCOLN2,,,,,
UniProtKB:P01019,AGT,,,,,
UniProtKB:Q7L523,RRAGA,,,,,
UniProtKB:Q99650,OSMR,,,,,
UniProtKB:Q92934,BAD,,,,,
UniProtKB:Q6X4U4,SOSTDC1,,,,,
UniProtKB:Q99665,IL12RB2,,,,,
UniProtKB:Q92945,KHSRP,,,,,
UniProtKB:Q05513,PRKCZ,,,,,
UniProtKB:P38484,IFNGR2,,,,,
UniProtKB:H0YL14,TMEM250,,,,,
UniProtKB:Q92956,TNFRSF14,,,,,
UniProtKB:Q99684,GFI1,,,,,
UniProtKB:P31749,AKT1,,,,,
UniProtKB:Q7L0X0,TRIL,,,,,
UniProtKB:O76095,JTB,,,,,
UniProtKB:O76082,SLC22A5,,,,,
UniProtKB:Q15796,SMAD2,,,,,
UniProtKB:Q6UXT8,ALKAL1,,,,,
UniProtKB:P06576,ATP5F1B,,,,,
UniProtKB:Q15762,CD226,,,,,
UniProtKB:W6CW81,PYDC5,,,,,
UniProtKB:Q8WXG6,MADD,,,,,
UniProtKB:Q8WXG1,RSAD2,,,,,
UniProtKB:Q15759,MAPK11,,,,,
UniProtKB:P33241,LSP1,,,,,
UniProtKB:P36894,BMPR1A,,,,,
UniProtKB:P80075,CCL8,,,,,
UniProtKB:Q10589,BST2,,,,,
UniProtKB:P28562,DUSP1,,,,,
UniProtKB:P21810,BGN,,,,,
UniProtKB:P08069,IGF1R,,,,,
UniProtKB:P01308,INS,,,,,
UniProtKB:Q92600,CNOT9,,,,,
UniProtKB:P43490,NAMPT,,,,,
UniProtKB:P43489,TNFRSF4,,,,,
UniProtKB:Q8TCS8,PNPT1,,,,,
UniProtKB:Q9HCL2,GPAM,,,,,
UniProtKB:Q92673,SORL1,,,,,
UniProtKB:Q8N1I0,DOCK4,,,,,
UniProtKB:P06899,H2BC11,,,,,
UniProtKB:Q5S007,LRRK2,,,,,
UniProtKB:P51826,AFF3,,,,,
UniProtKB:P51828,ADCY7,,,,,
UniProtKB:Q9NR97,TLR8,,,,,
UniProtKB:P06858,LPL,,,,,
UniProtKB:P51858,HDGF,,,,,
UniProtKB:Q9HCY8,S100A14,,,,,
UniProtKB:P33151,CDH5,,,,,
UniProtKB:P21754,ZP3,,,,,
UniProtKB:P28482,MAPK1,,,,,
UniProtKB:P33121,ACSL1,,,,,
UniProtKB:P21730,C5AR1,,,,,
UniProtKB:O75462,CRLF1,,,,,
UniProtKB:P01258,CALCA,,,,,
UniProtKB:Q99616,CCL13,,,,,
UniProtKB:P01242,GH2,,,,,
UniProtKB:P01241,GH1,,,,,
UniProtKB:Q8N149,LILRA2,,,,,
UniProtKB:P01236,PRL,,,,,
UniProtKB:Q8N143,BCL6B,,,,,
UniProtKB:Q8N137,CNTROB,,,,,
UniProtKB:P33897,ABCD1,,,,,
UniProtKB:O00548,DLL1,,,,,
UniProtKB:P13385,TDGF1,,,,,
UniProtKB:Q8N884,CGAS,,,,,
UniProtKB:P08697,SERPINF2,,,,,
UniProtKB:Q9NYF8,BCLAF1,,,,,
UniProtKB:P08670,VIM,,,,,
UniProtKB:P08648,ITGA5,,,,,
UniProtKB:Q9HC97,GPR35,,,,,
UniProtKB:P08637,FCGR3A,,,,,
UniProtKB:P08631,HCK,,,,,
UniProtKB:P08620,FGF4,,,,,
UniProtKB:Q00887,PSG9,,,,,
UniProtKB:P23528,CFL1,,,,,
UniProtKB:P23510,TNFSF4,,,,,
UniProtKB:Q7Z7K6,CENPV,,,,,
UniProtKB:P18848,ATF4,,,,,
UniProtKB:Q4G0F5,VPS26B,,,,,
UniProtKB:Q00839,HNRNPU,,,,,
UniProtKB:Q7Z7G1,CLNK,,,,,
UniProtKB:Q7Z7D3,VTCN1,,,,,
UniProtKB:Q13488,TCIRG1,,,,,
UniProtKB:P01889,HLA-B,,,,,
UniProtKB:Q9P0W0,IFNK,,,,,
UniProtKB:P01880,IGHD,,,,,
UniProtKB:P13236,CCL4,,,,,
UniProtKB:P13232,IL7,,,,,
UniProtKB:P08571,CD14,,,,,
UniProtKB:Q07352,ZFP36L1,,,,,
UniProtKB:Q6L8Q7,PDE12,,,,,
UniProtKB:P36544,CHRNA7,,,,,
UniProtKB:Q07343,PDE4B,,,,,
UniProtKB:Q9BYH8,NFKBIZ,,,,,
UniProtKB:Q00604,NDP,,,,,
UniProtKB:O94817,ATG12,,,,,
UniProtKB:Q07325,CXCL9,,,,,
UniProtKB:Q9Y228,TRAF3IP3,,,,,
UniProtKB:P41218,MNDA,,,,,
UniProtKB:Q9H467,CUEDC2,,,,,
UniProtKB:Q8N4X5,AFAP1L2,,,,,
UniProtKB:Q9UBR5,CKLF,,,,,
UniProtKB:Q86XR7,TICAM2,,,,,
UniProtKB:Q92908,GATA6,,,,,
UniProtKB:P13010,XRCC5,,,,,
UniProtKB:Q7KYR7,BTN2A1,,,,,
UniProtKB:P55160,NCKAP1L,,,,,
UniProtKB:P08311,CTSG,,,,,
UniProtKB:O96014,WNT11,,,,,
UniProtKB:Q3KP66,INAVA,,,,,
UniProtKB:O00478,BTN3A3,,,,,
UniProtKB:O00481,BTN3A1,,,,,
UniProtKB:P16109,SELP,,,,,
UniProtKB:Q7Z4P5,GDF7,,,,,
UniProtKB:P55107,GDF10,,,,,
UniProtKB:P55103,INHBC,,,,,
UniProtKB:Q8TE69,EOLA1,,,,,
UniProtKB:P18583,SON,,,,,
UniProtKB:A6NDB9,PALM3,,,,,
UniProtKB:P18564,ITGB6,,,,,
UniProtKB:P11831,SRF,,,,,
UniProtKB:P53990,IST1,,,,,
UniProtKB:P11802,CDK4,,,,,
UniProtKB:Q96A25,TMEM106A,,,,,
UniProtKB:P18510,IL1RN,,,,,
UniProtKB:P18509,ADCYAP1,,,,,
UniProtKB:Q8IXV7,KLHDC8B,,,,,
UniProtKB:O94916,NFAT5,,,,,
UniProtKB:O00744,WNT10B,,,,,
UniProtKB:P80297,MT1X,,,,,
UniProtKB:Q92985,IRF7,,,,,
UniProtKB:Q8IZS7,CLECL1P,,,,,
UniProtKB:Q92974,ARHGEF2,,,,,
UniProtKB:Q6UXL0,IL20RB,,,,,
UniProtKB:Q8WU90,ZC3H15,,,,,
UniProtKB:Q53EL6,PDCD4,,,,,
UniProtKB:P51884,LUM,,,,,
UniProtKB:Q92949,FOXJ1,,,,,
UniProtKB:Q6UXI9,NPNT,,,,,
UniProtKB:P63261,ACTG1,,,,,
UniProtKB:Q6UXH8,CCBE1,,,,,
UniProtKB:Q6UXG8,BTNL9,,,,,
UniProtKB:P63241,EIF5A,,,,,
UniProtKB:Q92905,COPS5,,,,,
UniProtKB:Q92900,UPF1,,,,,
UniProtKB:Q6UXE8,BTNL3,,,,,
UniProtKB:P43405,SYK,,,,,
UniProtKB:Q8WU20,FRS2,,,,,
UniProtKB:Q8IZJ0,IFNL2,,,,,
UniProtKB:Q9Y6Y9,LY96,,,,,
UniProtKB:Q8IZI9,IFNL3,,,,,
UniProtKB:Q99607,ELF4,,,,,
UniProtKB:Q6UXB2,CXCL17,,,,,
UniProtKB:P26651,ZFP36,,,,,
UniProtKB:Q15399,TLR1,,,,,
UniProtKB:P01374,LTA,,,,,
UniProtKB:P01375,TNF,,,,,
UniProtKB:Q8IZD9,DOCK3,,,,,
UniProtKB:Q15389,ANGPT1,,,,,
UniProtKB:Q03989,ARID5A,,,,,
UniProtKB:Q9Y6K5,OAS3,,,,,
UniProtKB:P41597,CCR2,,,,,
UniProtKB:P41595,HTR2B,,,,,
UniProtKB:Q5TC82,RC3H1,,,,,
UniProtKB:P53355,DAPK1,,,,,
UniProtKB:Q5TC79,ZBTB37,,,,,
UniProtKB:P48681,NES,,,,,
UniProtKB:P25445,FAS,,,,,
UniProtKB:P34897,SHMT2,,,,,
UniProtKB:P39900,MMP12,,,,,
UniProtKB:P40933,IL15,,,,,
UniProtKB:P43694,GATA4,,,,,
UniProtKB:P47992,XCL1,,,,,
UniProtKB:P59044,NLRP6,,,,,
UniProtKB:Q8WWZ1,IL1F10,,,,,
UniProtKB:Q8WX94,NLRP7,,,,,
UniProtKB:P53350,PLK1,,,,,
UniProtKB:Q53HL2,CDCA8,,,,,
UniProtKB:Q99719,SEPTIN5,,,,,
UniProtKB:Q99966,CITED1,,,,,
UniProtKB:Q99727,TIMP4,,,,,
UniProtKB:Q99741,CDC6,,,,,
UniProtKB:Q99943,AGPAT1,,,,,
UniProtKB:P38398,BRCA1,,,,,
UniProtKB:P01023,A2M,,,,,
UniProtKB:P26992,CNTFR,,,,,
UniProtKB:P01589,IL2RA,,,,,
UniProtKB:P01588,EPO,,,,,
UniProtKB:P01584,IL1B,,,,,
UniProtKB:P01583,IL1A,,,,,
UniProtKB:P01579,IFNG,,,,,
UniProtKB:Q70EL3,USP50,,,,,
UniProtKB:P01570,IFNA14,,,,,
UniProtKB:P01567,IFNA7,,,,,
UniProtKB:Q8N474,SFRP1,,,,,
UniProtKB:P01562,IFNA1,,,,,
UniProtKB:Q8IUI8,CRLF3,,,,,
UniProtKB:Q9BZS1,FOXP3,,,,,
UniProtKB:P68543,UBXN2A,,,,,
UniProtKB:P08246,ELANE,,,,,
UniProtKB:Q8N423,LILRB2,,,,,
UniProtKB:Q9Y2G2,CARD8,,,,,
UniProtKB:P55089,UCN,,,,,
UniProtKB:P55087,AQP4,,,,,
UniProtKB:P55085,F2RL1,,,,,
UniProtKB:P55082,MFAP3,,,,,
UniProtKB:P08238,HSP90AB1,,,,,
UniProtKB:P55055,NR1H2,,,,,
UniProtKB:O00585,CCL21,,,,,
UniProtKB:Q7Z434,MAVS,,,,,
UniProtKB:O00590,ACKR2,,,,,
UniProtKB:Q9UK73,FEM1B,,,,,
UniProtKB:P55011,SLC12A2,,,,,
UniProtKB:P55008,AIF1,,,,,
UniProtKB:P55000,SLURP1,,,,,
UniProtKB:Q8TE23,TAS1R2,,,,,
UniProtKB:P31994,FCGR2B,,,,,
UniProtKB:Q8N104,DEFB106A,,,,,
UniProtKB:Q8IXQ6,PARP9,,,,,
UniProtKB:P31948,STIP1,,,,,
UniProtKB:Q92769,HDAC2,,,,,
UniProtKB:Q99497,PARK7,,,,,
UniProtKB:P31939,ATIC,,,,,
UniProtKB:Q99683,MAP3K5,,,,,
UniProtKB:P18146,EGR1,,,,,
UniProtKB:P06756,ITGAV,,,,,
UniProtKB:P06744,GPI,,,,,
UniProtKB:Q15942,ZYX,,,,,
UniProtKB:P06729,CD2,,,,,
UniProtKB:P53567,CEBPG,,,,,
UniProtKB:Q15916,ZBTB6,,,,,
UniProtKB:Q15910,EZH2,,,,,
UniProtKB:P21695,GPD1,,,,,
UniProtKB:P33076,CIITA,,,,,
UniProtKB:Q8NER1,TRPV1,,,,,
UniProtKB:P01189,POMC,,,,,
UniProtKB:P43034,PAFAH1B1,,,,,
UniProtKB:Q8WV92,MITD1,,,,,
UniProtKB:P43026,GDF5,,,,,
UniProtKB:P31785,IL2RG,,,,,
UniProtKB:Q8WWL2,SPIRE2,,,,,
UniProtKB:P43005,SLC1A1,,,,,
UniProtKB:P26951,IL3RA,,,,,
UniProtKB:Q8WWK9,CKAP2,,,,,
UniProtKB:Q9Y5L2,HILPDA,,,,,
UniProtKB:Q15672,TWIST1,,,,,
UniProtKB:Q15654,TRIP6,,,,,
UniProtKB:Q15648,MED1,,,,,
UniProtKB:Q15646,OASL,,,,,
UniProtKB:Q08AE8,SPIRE1,,,,,
UniProtKB:Q15628,TRADD,,,,,
UniProtKB:Q53H80,AKIRIN2,,,,,
UniProtKB:Q9Y624,F11R,,,,,
UniProtKB:Q99801,NKX3-1,,,,,
UniProtKB:Q53GT1,KLHL22,,,,,
UniProtKB:P48551,IFNAR2,,,,,
UniProtKB:Q08722,CD47,,,,,
UniProtKB:O00755,WNT7A,,,,,
UniProtKB:Q9Y5S8,NOX1,,,,,
UniProtKB:P16671,CD36,,,,,
UniProtKB:Q2VIQ3,KIF4B,,,,,
UniProtKB:Q71U36,TUBA1A,,,,,
UniProtKB:Q3B8N2,LGALS9B,,,,,
UniProtKB:P48507,GCLM,,,,,
UniProtKB:P48506,GCLC,,,,,
UniProtKB:P15090,FABP4,,,,,
UniProtKB:O14944,EREG,,,,,
UniProtKB:P40200,CD96,,,,,
UniProtKB:Q9HC78,ZBTB20,,,,,
UniProtKB:Q12891,HYAL2,,,,,
UniProtKB:O14920,IKBKB,,,,,
UniProtKB:A6NMB1,SIGLEC16,,,,,
UniProtKB:O14908,GIPC1,,,,,
UniProtKB:Q12866,MERTK,,,,,
UniProtKB:O14904,WNT9A,,,,,
UniProtKB:Q13651,IL10RA,,,,,
